1,27 Sep 2015,06:26:24,0.761881604153,https://www.ammado.com/community/169636,200,OK,46009,0.761881,0.698033,default_timer,1520 Donations
1,27 Sep 2015,06:41:23,900.49396905,https://www.ammado.com/community/159441,200,OK,48979,0.502585,0.439145,default_timer,1688 Donations
1,27 Sep 2015,06:56:23,1800.51819587,https://www.ammado.com/community/169636,200,OK,46008,0.535884,0.477191,default_timer,1523 Donations
1,27 Sep 2015,07:11:23,2700.51024,https://www.ammado.com/community/159441,200,OK,48980,0.537091,0.479755,default_timer,1689 Donations
1,27 Sep 2015,07:26:23,3600.46327529,https://www.ammado.com/community/169636,200,OK,46008,0.500007,0.447169,default_timer,1524 Donations
1,27 Sep 2015,07:41:23,4500.5139134,https://www.ammado.com/community/159441,200,OK,48980,0.560974,0.495698,default_timer,1691 Donations
1,27 Sep 2015,07:56:23,5400.47641797,https://www.ammado.com/community/169636,200,OK,46009,0.532727,0.473999,default_timer,1527 Donations
1,27 Sep 2015,08:11:26,6303.27529251,https://www.ammado.com/community/159441,200,OK,48980,3.340727,2.049472,default_timer,1693 Donations
1,27 Sep 2015,08:26:25,7201.88917713,https://www.ammado.com/community/169636,200,OK,46008,1.964019,1.584751,default_timer,1529 Donations
1,27 Sep 2015,08:41:23,8100.50411649,https://www.ammado.com/community/159441,200,OK,48980,0.590815,0.478212,default_timer,1697 Donations
1,27 Sep 2015,08:56:24,9000.5310129,https://www.ammado.com/community/169636,200,OK,46009,0.627343,0.493231,default_timer,1535 Donations
1,27 Sep 2015,09:11:24,9900.57129712,https://www.ammado.com/community/159441,200,OK,48980,0.677176,0.506616,default_timer,1698 Donations
1,27 Sep 2015,09:26:24,10800.8310371,https://www.ammado.com/community/169636,200,OK,46009,0.946962,0.822913,default_timer,1537 Donations
1,27 Sep 2015,09:41:24,11700.534046,https://www.ammado.com/community/159441,200,OK,48980,0.659114,0.518407,default_timer,1701 Donations
1,27 Sep 2015,09:56:24,12600.5121651,https://www.ammado.com/community/169636,200,OK,46009,0.647403,0.484210,default_timer,1540 Donations
1,27 Sep 2015,10:11:24,13500.5012507,https://www.ammado.com/community/159441,200,OK,48980,0.646684,0.516063,default_timer,1704 Donations
1,27 Sep 2015,10:26:24,14400.4589833,https://www.ammado.com/community/169636,200,OK,46009,0.613209,0.488807,default_timer,1542 Donations
1,27 Sep 2015,10:41:24,15300.4757635,https://www.ammado.com/community/159441,200,OK,48980,0.639525,0.510960,default_timer,1707 Donations
1,27 Sep 2015,10:56:24,16200.4659046,https://www.ammado.com/community/169636,200,OK,46008,0.638700,0.512700,default_timer,1545 Donations
